1990,pacific,福岡ダイエーホークス,130,41,85,4,.325,.251,4335,522,1089,211,23,116,487,61,5.56,13,28,745,757
1990,pacific,西武ライオンズ,130,81,45,4,.643,.2628,4226,634,1111,186,21,162,584,175,3.48,33,46,872,487
1990,pacific,近鉄バファローズ,130,67,60,3,.528,.275,4459,678,1226,224,28,181,640,67,4.34,19,44,825,638
1991,pacific,オリックス・ブルーウェーブ,130,64,63,3,.504,.261,4379,554,1145,202,32,127,531,76,3.90,20,38,748,557
1991,pacific,ロッテ・オリオンズ,130,48,77,5,.384,.260,4324,484,1124,195,27,89,447,61,4.23,14,40,778,599
1991,pacific,日本ハム・ファイターズ,130,53,72,5,.424,.251,4242,463,1065,164,18,112,448,81,3.72,26,30,665,523
1991,pacific,福岡ダイエーホークス,130,53,73,4,.421,.253,4325,557,1096,192,21,152,537,141,4.74,16,35,648,661
1991,pacific,西武ライオンズ,130,81,43,6,.653,.2651,4265,624,1131,205,18,155,593,104,3.22,16,48,812,439
1991,pacific,近鉄バファローズ,130,77,48,5,.616,.2650,4312,592,1143,184,27,157,568,62,3.46,24,43,756,495
1992,pacific,オリックス・ブルーウェーブ,130,61,64,5,.488,.272,4384,540,1191,220,33,88,507,72,3.58,19,50,774,503
1992,pacific,千葉ロッテマリーンズ,130,54,74,2,.422,.241,4247,460,1023,193,29,89,442,67,3.82,19,37,886,540
1992,pacific,日本ハム・ファイターズ,130,54,73,3,.425,.259,4307,497,1115,170,20,99,472,66,4.20,11,40,755,579
1992,pacific,福岡ダイエーホークス,130,57,72,1,.442,.258,4296,534,1109,167,21,139,519,115,4.60,16,45,604,637
1992,pacific,西武ライオンズ,130,80,47,3,.630,.278,4300,658,1196,213,14,159,623,116,3.52,32,34,884,495
1992,pacific,近鉄バファローズ,130,74,50,6,.597,.247,4272,580,1057,181,30,155,557,112,3.69,31,30,897,515
1993,pacific,オリックス・ブルーウェーブ,130,70,56,4,.556,.253,4343,516,1100,192,16,125,493,83,3.24,27,48,899,471
1993,pacific,千葉ロッテマリーンズ,130,51,77,2,.398,.251,4296,487,1078,219,29,95,465,75,4.08,19,34,870,583
1993,pacific,日本ハム・ファイターズ,130,71,52,7,.577,.259,4315,558,1117,202,18,106,527,130,3.37,23,39,762,478
